age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,CLASS
30,6,1,1,0,596,0,0,0,24,2,973,8,-1,0,3,1
42,1,0,0,0,730,0,0,0,11,5,978,4,-1,0,3,1
30,4,1,2,0,-153,1,1,0,15,8,550,2,302,2,1,1
60,4,1,1,0,1580,0,0,0,26,5,298,2,-1,0,3,1
40,6,1,0,0,7092,0,0,0,16,8,654,2,282,2,1,1
51,3,0,1,0,9323,0,0,0,15,5,555,3,16,0,2,1
54,4,0,0,0,1697,0,0,0,17,3,449,2,362,6,0,1
33,1,1,1,0,-418,1,0,1,15,8,755,1,-1,0,3,1
33,2,1,1,0,905,1,0,0,10,9,179,1,95,5,1,1
38,7,1,2,0,3275,0,0,0,18,9,595,2,-1,0,3,1
44,3,1,1,0,1799,0,0,0,21,3,228,1,-1,0,3,1
34,1,1,0,0,9,0,0,0,21,6,561,1,-1,0,3,1
62,3,1,0,0,273,0,0,0,28,3,411,2,16,0,2,1
33,0,1,2,0,77,0,0,0,21,9,249,2,333,2,0,1
45,0,0,1,0,-9,0,0,0,27,10,264,1,-1,0,3,1
44,0,1,1,0,1784,0,0,0,11,6,244,1,55,1,2,1
49,3,1,1,0,2099,0,0,0,12,7,244,2,96,1,2,1
40,0,2,1,0,1024,1,0,2,19,8,879,1,-1,0,3,1
35,4,0,2,0,822,1,0,0,10,5,837,4,242,3,1,1
52,3,1,1,0,14,0,0,0,19,1,925,1,-1,0,3,1
58,4,1,2,0,2087,0,0,0,26,6,422,1,182,3,1,1
48,0,1,1,0,196,0,0,0,12,0,223,1,179,2,0,1
41,6,1,2,0,2606,0,0,0,20,1,138,2,89,0,2,1
33,4,1,2,0,2640,0,0,0,13,0,160,1,-1,0,3,1
50,0,1,2,0,2219,0,0,0,22,3,244,1,10,0,2,1
29,4,1,2,0,1450,0,0,0,25,0,334,1,137,1,1,1
35,1,1,1,0,65,0,0,0,23,8,252,1,322,2,0,1
45,0,1,1,0,2387,1,0,0,4,4,251,1,192,2,0,1
40,5,1,1,0,1,0,0,0,11,9,91,2,-1,0,3,1
32,8,1,1,0,232,0,0,0,18,8,441,1,264,7,0,1
33,3,0,2,0,164,0,0,0,18,6,169,1,-1,0,3,1
29,9,2,1,0,222,0,0,0,30,0,275,1,-1,0,3,1
38,4,1,2,0,273,1,0,1,16,7,845,1,73,1,2,1
40,5,1,1,0,153,0,0,0,21,4,404,3,-1,0,3,1
48,4,1,2,0,1161,0,0,0,2,4,297,1,16,0,2,1
35,1,1,1,0,606,1,0,0,24,6,1360,13,-1,0,3,1
43,2,1,1,0,125,0,0,0,11,5,751,1,-1,0,3,1
55,4,1,1,0,2896,0,0,0,6,9,239,1,-1,0,3,1
36,0,1,1,0,90,1,0,0,16,5,233,1,403,1,1,1
34,2,0,1,0,667,1,0,0,15,5,944,1,-1,0,3,1
54,5,0,1,0,1579,0,0,1,18,5,999,1,-1,0,3,1
31,8,1,1,0,2497,0,0,0,17,6,209,1,175,2,1,1
37,8,1,2,0,193,0,0,0,1,9,233,1,105,1,2,1
31,3,2,1,0,19053,0,0,0,14,6,483,1,161,0,1,1
47,2,0,1,0,-348,0,0,0,22,6,778,1,-1,0,3,1
32,3,1,1,0,2424,1,0,0,14,7,652,4,-1,0,3,1
33,4,1,2,0,276,1,0,1,15,8,802,1,-1,0,3,1
25,0,2,2,0,768,0,0,0,25,8,230,2,93,2,0,1
37,4,1,1,0,4587,0,0,0,12,4,352,1,-1,0,3,1
45,0,0,1,0,-9,0,0,0,27,10,264,1,-1,0,3,1
47,1,0,2,0,9299,0,0,0,8,7,705,3,-1,0,3,1
32,1,1,1,0,465,0,0,0,19,0,396,1,-1,0,3,1
48,6,1,2,0,1207,0,0,0,8,3,317,2,-1,0,3,1
55,4,0,2,0,7741,0,0,0,11,4,251,1,36,0,2,1
40,7,0,1,0,885,0,0,0,29,3,1304,3,121,1,2,1
31,5,2,1,0,-66,1,0,0,21,3,1064,7,-1,0,3,1
43,6,1,1,0,1529,0,0,0,11,4,589,2,-1,0,3,1
36,8,1,1,0,3663,0,0,0,12,1,671,2,-1,0,3,1
49,6,0,1,0,985,0,0,0,10,3,628,1,187,3,1,1
41,4,1,2,0,1518,0,0,0,18,9,230,1,91,0,2,1
54,4,1,0,0,1761,0,0,0,24,8,489,3,328,2,0,1
39,3,1,1,0,137,0,0,0,10,2,673,4,-1,0,3,1
35,1,0,1,0,673,1,0,0,17,5,966,1,20,0,2,1
29,2,2,1,0,746,1,0,1,8,6,579,2,-1,0,3,1
31,3,1,1,0,153,0,0,0,12,1,658,6,-1,0,3,1
60,4,0,2,0,7753,0,0,0,9,5,283,1,46,1,2,1
31,6,1,1,0,466,0,0,0,23,0,482,1,24,0,2,1
28,8,1,1,0,226,0,0,0,29,0,278,1,-1,0,3,1
39,5,1,1,0,-423,1,0,0,15,6,495,1,-1,0,3,1
35,0,0,1,0,-282,0,0,0,18,5,602,1,-1,0,3,1
46,1,1,0,0,1229,0,0,0,29,0,410,1,170,1,2,1
46,1,1,0,0,1229,0,0,0,29,0,411,1,170,1,2,1
62,6,0,2,0,4171,1,0,0,16,2,243,2,651,1,0,1
39,6,0,0,0,1833,1,0,0,12,7,744,2,-1,0,3,1
37,3,1,1,0,1493,0,0,0,11,8,282,1,-1,0,3,1
35,2,0,1,0,0,1,0,0,25,5,160,2,-1,0,3,1
28,5,2,1,0,188,0,0,0,6,5,115,1,-1,0,3,1
40,4,1,0,0,710,0,0,0,14,5,820,2,-1,0,3,1
24,9,1,1,0,507,0,0,0,17,8,390,2,-1,0,3,1
48,7,1,2,0,1008,0,0,1,19,4,1276,1,94,1,2,1
45,7,1,1,0,769,0,0,0,13,4,502,1,300,3,1,1
43,0,1,1,0,4691,0,0,0,18,6,277,1,140,3,2,1
67,4,1,2,0,2146,0,0,0,28,5,422,1,175,3,2,1
37,9,2,1,0,-242,1,0,0,13,1,1149,5,6,0,2,1
37,4,1,2,0,319,0,0,0,7,8,774,1,-1,0,3,1
33,7,0,1,0,683,1,0,0,9,1,581,2,-1,0,3,1
30,9,0,1,0,671,1,0,0,17,4,581,2,-1,0,3,1
28,5,2,1,0,223,0,0,0,24,7,392,1,-1,0,3,1
29,5,2,1,0,162,0,0,0,16,7,122,1,-1,0,3,1
24,4,2,1,0,808,0,0,0,18,10,261,1,112,2,0,1
47,5,2,1,0,393,0,0,2,21,6,1043,2,-1,0,3,1
47,2,2,0,0,2063,1,0,0,5,7,1432,3,237,1,1,1
30,4,1,1,0,1022,0,0,0,11,8,216,1,90,1,0,1
30,0,1,0,0,249,0,0,0,27,0,459,1,70,0,2,1
34,7,1,2,0,275,0,0,0,4,2,361,1,-1,0,3,1
63,5,1,1,0,476,0,0,0,24,4,423,1,1,0,2,1
39,0,1,0,0,-297,1,0,1,15,8,491,1,-1,0,3,1
38,7,1,1,0,4,0,0,0,17,3,93,2,-1,0,3,1
35,3,0,1,0,3647,0,0,0,17,5,751,2,-1,0,3,1
47,8,1,0,0,963,0,0,0,3,2,360,1,-1,0,3,1
40,5,0,1,0,3,0,0,0,10,9,151,1,95,6,2,1
36,9,0,1,0,1,0,0,0,7,8,508,1,55,2,2,1
52,4,1,1,0,-1020,1,0,0,6,3,466,1,-1,0,3,1
49,1,1,0,0,28,0,0,0,21,3,533,2,-1,0,3,1
48,0,1,1,0,15,0,0,0,18,2,1470,1,127,2,1,1
35,2,1,1,0,31,0,0,0,15,0,372,3,-1,0,3,1
45,0,1,1,0,368,0,0,0,19,0,293,1,88,3,1,1
58,4,1,0,0,799,0,0,0,21,10,378,1,161,2,0,1
42,4,1,2,0,23,0,0,0,24,4,669,3,-1,0,3,1
37,2,1,1,0,1257,1,0,0,18,6,344,4,176,3,0,1
50,4,1,2,0,1816,0,0,0,22,2,245,1,-1,0,3,1
41,7,1,1,0,3357,0,0,0,13,9,672,2,70,1,2,1
35,4,1,2,0,4,1,0,0,12,8,95,1,-1,0,3,1
36,5,1,1,0,3652,0,0,0,15,4,726,2,-1,0,3,1
37,7,2,1,0,-209,1,0,0,17,6,1173,2,286,5,1,1
25,8,2,2,0,358,0,0,0,3,4,361,1,-1,0,3,1
75,5,0,1,0,3804,0,0,0,15,7,251,1,182,1,0,1
28,8,2,1,0,2527,0,0,0,19,5,253,2,179,3,2,1
34,0,0,1,0,483,0,0,0,11,7,511,1,370,5,0,1
48,5,1,1,0,241,0,0,0,11,1,362,2,-1,0,3,1
40,3,0,1,0,2264,0,0,0,9,3,122,1,-1,0,3,1
53,3,0,1,0,2166,1,0,0,15,8,1124,1,65,0,2,1
50,2,1,0,0,108,0,0,1,6,5,712,1,-1,0,3,1
36,3,1,1,0,9,0,0,0,11,1,386,4,-1,0,3,1
39,3,1,1,0,104,1,0,0,10,6,617,3,-1,0,3,1
79,5,1,0,0,8394,0,0,1,12,5,573,1,138,8,0,1
41,0,2,1,0,-335,0,1,0,20,9,492,1,59,0,2,1
42,4,2,0,0,2212,1,0,0,10,8,1156,2,132,0,2,1
44,0,0,1,0,-395,0,0,0,15,7,581,1,-1,0,3,1
34,6,1,1,0,1321,0,0,0,16,3,329,2,138,3,1,1
51,2,1,0,0,458,0,0,0,9,5,1056,2,-1,0,3,1
33,6,2,2,0,5474,0,0,0,28,0,404,1,41,0,2,1
33,1,1,1,0,666,0,0,0,16,4,951,1,-1,0,3,1
44,9,1,1,0,3395,0,0,1,11,6,1509,2,-1,0,3,1
39,7,1,1,0,4475,1,0,0,14,5,915,1,48,2,1,1
30,0,1,0,0,263,0,0,0,29,0,445,1,97,1,2,1
41,4,1,2,0,365,1,0,0,14,8,522,3,303,3,0,1
50,4,1,1,0,2833,0,0,0,23,2,761,5,-1,0,3,1
29,1,1,1,0,885,1,0,1,20,5,1650,2,-1,0,3,1
45,7,1,2,0,514,0,0,0,3,5,153,2,27,0,2,1
50,8,1,1,0,72,0,0,0,10,2,489,1,195,11,2,1
48,5,0,0,0,280,0,0,1,7,3,2070,3,-1,0,3,1
31,8,1,1,0,2484,0,0,0,18,7,197,1,173,2,1,1
57,2,0,0,0,1678,0,0,0,15,4,413,2,320,2,0,1
45,10,0,0,0,366,1,0,0,17,1,660,3,330,1,2,1
46,1,0,2,0,-735,1,0,0,26,5,995,2,-1,0,3,1
42,2,1,0,0,11,0,0,0,17,8,1001,1,-1,0,3,1
33,4,1,2,0,0,0,0,0,9,1,265,1,99,2,1,1
41,5,2,0,0,2219,1,0,0,11,8,1115,2,108,0,2,1
33,7,0,1,0,683,1,0,0,9,1,581,2,-1,0,3,1
34,3,1,1,0,1282,0,0,0,15,6,326,4,166,3,0,1
36,5,0,1,0,-12,0,0,0,7,9,181,1,92,6,2,1
30,6,1,1,0,171,0,0,0,2,5,333,2,144,2,1,1
39,2,1,1,0,5352,0,0,1,18,4,389,3,-1,0,3,1
30,1,1,1,0,89,0,0,1,16,8,685,1,27,0,2,1
68,4,1,0,0,8450,0,0,0,12,4,277,1,161,1,2,1
55,0,0,0,0,487,0,0,0,17,1,668,3,-1,0,3,1
35,2,1,0,0,701,0,0,0,8,3,846,2,-1,0,3,1
31,8,1,1,0,2550,0,0,0,14,4,255,1,162,2,2,1
52,4,0,0,0,5662,0,0,0,15,8,1034,1,-1,0,3,1
36,1,1,1,0,598,0,0,1,21,5,1218,3,-1,0,3,1
56,7,1,0,0,945,0,0,0,18,5,237,1,500,1,0,1
34,6,0,1,0,891,1,0,0,10,2,752,1,182,5,0,1
34,8,0,1,0,945,0,0,0,23,1,1342,3,143,2,2,1
47,2,1,1,0,1814,0,0,0,5,3,207,2,-1,0,3,1
49,4,1,1,0,1194,0,0,0,16,0,914,2,12,0,2,1
46,0,0,1,0,2237,0,0,0,12,2,130,1,-1,0,3,1
51,1,0,1,0,1592,0,0,0,5,0,299,1,254,2,0,1
33,8,2,1,0,24,0,0,0,16,3,574,2,-1,0,3,1
61,4,1,2,0,1855,0,0,0,6,1,251,2,-1,0,3,1
31,7,1,1,0,-391,0,1,0,16,5,441,1,-1,0,3,1
45,6,0,1,0,1098,0,0,0,30,1,957,1,61,3,0,1
48,1,0,0,0,885,0,0,2,6,6,1057,2,-1,0,3,1
35,4,1,1,0,250,0,0,0,6,2,182,1,79,0,2,1
72,4,1,0,0,436,0,0,0,8,5,1018,2,-1,0,3,1
31,8,1,1,0,2510,0,0,0,29,5,217,5,180,2,2,1
22,7,1,1,0,2477,0,0,0,29,6,240,5,167,2,1,1
30,1,1,0,0,-902,1,0,0,15,7,762,1,-1,0,3,1
58,5,0,1,0,1029,0,0,1,6,7,651,1,38,0,2,1
29,4,2,2,0,14,0,0,0,17,3,738,5,-1,0,3,1
41,6,1,2,0,563,0,0,0,11,3,124,1,-1,0,3,1
47,4,1,2,0,1800,0,0,0,23,5,286,1,-1,0,3,1
51,1,1,2,0,9168,0,0,0,5,7,722,2,9,1,2,1
31,3,2,0,0,23329,0,0,0,17,2,575,1,73,0,2,1
31,1,1,1,0,74,0,0,0,5,1,117,2,0,4,2,1
42,4,1,1,0,336,1,0,0,21,6,1106,3,-1,0,3,1
43,1,0,1,0,501,0,0,0,13,0,374,1,-1,0,3,1
40,3,1,1,0,2931,0,0,0,18,1,868,8,-1,0,3,1
50,3,1,1,0,10005,0,0,0,12,5,584,2,-1,0,3,1
39,4,0,1,0,777,1,0,0,10,7,857,6,287,2,0,1
50,4,1,0,0,2572,0,0,0,4,10,345,2,85,3,1,1
78,5,0,0,0,1116,0,0,0,8,7,187,1,-1,0,3,1
32,3,1,2,0,5,0,0,0,10,10,100,2,0,0,2,1
34,6,1,1,0,5475,0,0,0,21,2,289,1,140,0,2,1
55,5,1,1,0,367,0,0,1,21,5,1041,4,-1,0,3,1
49,10,1,0,0,338,1,1,0,19,0,670,3,339,2,1,1
36,8,1,2,0,0,0,0,0,9,7,260,2,96,2,2,1
25,8,2,1,0,310,0,0,0,14,4,124,2,49,1,2,1
58,5,1,1,0,2014,0,0,0,18,3,222,3,94,1,2,1
34,0,1,0,0,246,0,0,0,8,9,401,1,-1,0,3,1
32,5,0,1,0,-184,1,1,0,16,8,630,3,319,3,0,1
35,4,1,2,0,0,0,0,0,12,3,265,1,151,2,2,1
45,4,0,2,0,7853,0,0,0,13,3,155,1,-1,0,3,1
34,4,2,2,0,602,0,0,0,23,4,303,2,164,2,1,1
46,4,1,2,0,1172,0,0,0,1,5,248,1,0,0,2,1
42,0,1,1,0,207,0,0,0,5,8,287,1,-1,0,3,1
28,7,1,1,0,119,0,0,0,18,2,1112,2,-1,0,3,1
38,2,1,0,0,402,0,0,1,8,5,785,4,-1,0,3,1
43,5,1,1,0,5019,0,0,0,17,8,378,2,-1,0,3,1
38,4,1,1,0,1057,0,0,0,12,5,169,3,-1,0,3,1
35,5,1,2,0,5254,0,0,0,27,0,271,1,65,0,2,1
41,3,1,2,0,1508,0,0,0,16,9,242,1,78,0,2,1
59,5,1,0,0,361,0,0,0,28,5,815,5,-1,0,3,1
41,0,0,1,0,969,0,0,0,25,5,911,1,-1,0,3,1
54,6,0,1,0,6737,0,0,0,21,4,533,2,99,0,2,1
43,7,1,2,0,634,0,0,0,11,5,382,1,559,3,0,1
37,9,2,1,0,-242,1,0,0,16,6,1167,3,218,4,2,1
55,4,1,2,0,2008,0,0,0,20,3,211,3,100,2,1,1
45,6,1,0,0,1880,1,0,1,3,6,1250,5,-1,0,3,1
44,1,1,1,0,1978,0,0,1,7,5,750,2,-1,0,3,1
46,3,1,1,0,2302,0,0,0,6,1,239,3,1,0,2,1
44,5,1,1,0,297,0,0,0,19,9,422,1,212,3,0,1
48,7,1,1,0,823,0,0,0,8,0,779,3,-1,0,3,1
71,3,1,1,0,3762,0,0,0,16,0,186,1,182,3,2,1
71,4,0,0,0,655,0,0,0,16,5,350,2,-1,0,3,1
34,4,1,2,0,178,0,0,0,17,0,638,5,-1,0,3,1
35,1,1,2,0,334,0,0,0,18,0,642,1,47,1,2,1
33,0,1,1,0,75,1,0,0,30,0,341,1,-1,0,3,1
51,9,1,1,0,2556,0,0,0,27,4,136,4,203,2,2,1
41,5,0,1,0,10,0,0,0,13,5,450,2,-1,0,3,1
45,1,1,1,0,182,0,0,0,12,0,241,1,182,2,0,1
32,7,0,1,0,589,0,0,0,24,1,971,10,-1,0,3,1
35,0,2,1,0,0,1,0,0,13,6,1089,1,54,0,2,1
30,4,1,2,0,1220,0,0,0,24,4,275,3,0,0,2,1
43,5,1,1,0,5019,0,0,0,17,8,378,2,-1,0,3,1
47,3,0,0,0,815,0,0,1,8,6,996,3,61,2,2,1
53,4,1,2,0,1826,0,0,0,18,2,245,1,-1,0,3,1
32,5,1,1,0,4463,0,0,0,10,5,759,1,70,0,2,1
57,4,1,2,0,2161,0,0,0,24,6,461,1,107,2,2,1
35,3,0,1,0,0,1,0,0,26,6,162,1,-1,0,3,1
51,2,1,1,0,300,0,0,0,20,6,403,3,290,1,0,1
39,3,1,1,0,162,0,0,0,19,6,424,2,-1,0,3,1
50,2,1,0,0,102,0,0,2,6,6,699,1,-1,0,3,1
73,5,1,0,0,445,0,0,0,10,4,1002,3,-1,0,3,1
34,5,1,1,0,-390,0,1,0,17,6,452,1,-1,0,3,1
31,3,1,1,0,153,0,0,0,13,1,658,6,-1,0,3,1
42,0,0,1,0,6091,0,0,0,15,6,314,5,167,1,2,1
32,0,0,1,0,2091,0,0,0,13,8,131,1,-1,0,3,1
41,5,1,1,0,25,1,0,0,19,6,1029,5,-1,0,3,1
81,4,1,0,0,224,0,0,0,28,9,142,1,-1,0,3,1
57,6,1,0,0,369,0,0,0,29,5,828,5,-1,0,3,1
35,5,1,1,0,59,0,1,1,7,7,1781,3,-1,0,3,1
34,1,1,2,0,15,0,0,0,23,0,367,1,-1,0,3,1
38,4,1,1,0,3317,0,0,0,5,5,262,1,44,0,1,1
37,3,1,1,0,141,0,0,0,12,2,600,1,53,1,2,1
56,5,1,2,0,411,0,0,0,10,7,234,1,90,2,1,1
46,7,1,1,0,1004,0,0,0,20,3,1287,2,107,1,2,1
34,4,1,2,0,5088,0,0,0,25,7,216,3,-1,0,3,1
53,1,0,1,0,459,0,0,0,6,1,546,1,16,0,2,1
40,5,1,1,0,2765,1,0,1,7,5,561,1,-1,0,3,1
38,4,0,1,0,3466,0,0,0,17,8,1248,2,-1,0,3,1
34,2,1,0,0,2962,0,0,0,5,6,446,3,132,1,0,1
46,0,0,1,0,2248,0,0,0,11,2,146,1,-1,0,3,1
43,8,1,1,0,467,0,0,0,17,9,215,1,19,0,2,1
28,7,1,1,0,5295,0,0,0,12,9,191,1,85,1,0,1
39,5,1,2,0,1492,0,0,0,19,8,943,1,169,1,0,1
41,1,0,0,0,669,0,0,0,14,5,957,4,-1,0,3,1
42,6,1,1,0,4454,1,0,0,12,3,955,2,79,3,1,1
33,7,2,2,0,2611,1,0,0,21,1,839,3,87,1,1,1
42,5,0,1,0,1042,0,0,2,5,6,576,1,-1,0,3,1
33,0,1,1,0,41,1,0,0,30,0,351,1,-1,0,3,1
55,2,0,1,0,6023,0,0,0,5,4,573,3,46,0,2,1
40,5,1,1,0,1289,0,0,0,24,7,183,1,29,0,2,1
50,2,1,0,0,260,0,0,0,16,7,400,2,-1,0,3,1
36,4,1,1,0,716,0,0,0,13,5,299,2,420,1,0,1
61,4,0,1,0,1075,0,0,0,8,7,184,2,-1,0,3,1
78,3,1,0,0,-4,0,0,0,22,3,638,1,191,1,0,1
45,1,1,1,0,6,0,0,0,19,3,143,1,86,2,0,1
36,4,1,2,0,4168,1,0,0,20,7,301,3,224,7,1,1
32,4,1,2,0,938,0,0,0,26,10,261,1,-1,0,3,1
54,4,0,2,0,9428,0,0,0,5,6,126,1,73,0,1,1
36,5,1,1,0,381,0,0,0,14,6,263,1,91,4,0,1
38,7,1,1,0,-470,0,0,0,13,6,720,2,184,3,1,1
35,3,1,1,0,145,0,0,0,11,1,665,5,-1,0,3,1
37,6,2,1,0,-175,1,0,0,17,5,1173,2,296,5,1,1
44,2,1,0,0,4099,1,0,0,4,1,417,2,79,1,2,1
47,7,1,1,0,835,0,0,0,8,0,771,3,-1,0,3,1
44,3,1,1,0,2053,0,0,0,6,6,466,1,116,1,0,1
30,1,1,1,0,91,0,0,1,16,8,687,1,0,0,2,1
48,5,1,1,0,2181,0,0,0,9,10,187,1,98,1,1,1
36,5,2,1,0,10,0,0,0,15,4,993,1,-1,0,3,1
34,8,2,1,0,239,1,0,0,17,8,438,1,281,7,0,1
57,4,1,0,0,0,0,0,0,7,6,494,1,-1,0,3,1
43,1,2,1,0,2487,0,0,0,6,1,258,1,324,3,0,1
54,8,0,1,0,-305,0,0,0,2,3,775,1,-1,0,3,1
48,0,1,1,0,29,0,0,1,9,6,1460,3,-1,0,3,1
41,3,0,0,0,471,1,0,0,11,8,749,1,329,1,0,1
55,4,1,1,0,4315,0,0,1,11,3,842,1,112,0,1,1
41,5,0,1,0,4,0,0,0,10,9,153,1,94,5,2,1
25,7,2,1,0,7,0,0,0,21,0,106,2,-1,0,3,1
37,4,1,1,0,391,1,0,0,14,7,569,3,276,3,0,1
55,10,1,2,0,4815,0,0,0,4,3,279,1,-1,0,3,1
33,6,1,1,0,1349,0,0,0,18,1,329,2,128,2,2,1
32,1,1,0,0,2192,1,0,0,17,7,741,2,-1,0,3,1
34,2,1,1,0,742,1,0,0,9,8,790,4,313,2,1,1
40,1,0,1,0,3681,0,0,0,16,7,900,3,-1,0,3,1
50,5,0,1,0,1589,0,0,1,19,6,963,1,21,0,2,1
50,4,1,2,0,1340,0,0,0,7,3,594,1,-1,0,3,1
34,3,0,1,0,0,1,0,1,29,10,158,1,-1,0,3,1
59,4,1,2,0,1024,0,0,1,12,5,1164,1,-1,0,3,1
55,2,0,1,0,536,0,0,0,7,1,354,1,-1,0,3,1
48,3,0,0,0,1298,0,0,1,16,5,1516,1,-1,0,3,1
42,2,1,0,0,27,0,0,0,22,9,536,1,-1,0,3,1
42,4,1,0,0,4721,1,0,0,21,5,732,5,-1,0,3,1
28,6,0,1,0,18,1,0,0,21,5,859,4,-1,0,3,1
46,7,1,1,0,572,1,0,0,3,10,386,2,383,1,1,1
39,4,1,1,0,1,0,0,0,20,3,268,1,205,3,1,1
36,4,1,1,0,43,0,0,1,25,5,537,2,-1,0,3,1
36,0,1,1,0,89,1,0,0,16,5,235,1,395,1,0,1
31,6,2,1,0,133,0,0,0,15,0,170,1,-1,0,3,1
57,5,0,2,0,4,0,0,0,10,8,227,2,-1,0,3,1
33,8,1,2,0,1525,1,0,0,15,5,445,1,50,0,1,1
28,4,2,1,0,469,0,0,0,24,2,383,2,-1,0,3,1
31,1,2,1,0,149,0,0,0,17,5,1296,1,-1,0,3,1
43,2,1,0,0,21,0,0,0,23,9,530,1,-1,0,3,1
73,4,1,1,0,3791,0,0,1,13,0,194,1,181,2,2,1
53,3,0,1,0,-368,0,0,0,28,5,804,1,-1,0,3,1
53,6,1,1,0,24,0,0,2,14,6,805,1,-1,0,3,1
24,7,1,1,0,2467,0,0,0,28,7,223,4,166,2,1,1
51,7,2,0,0,15971,0,0,0,24,0,422,1,-1,0,3,1
48,2,1,0,0,461,1,0,0,15,6,808,1,350,2,0,1
29,0,1,1,0,251,0,0,0,19,4,431,1,42,0,2,1
26,6,2,1,0,1364,0,0,0,19,4,288,5,101,4,1,1
42,4,0,2,0,871,0,0,0,10,2,757,1,183,4,0,1
72,5,1,0,0,788,0,0,0,23,7,416,1,139,1,0,1
75,5,1,0,0,403,0,0,0,24,5,860,2,91,0,1,1
29,7,1,2,0,0,0,0,0,26,10,290,2,114,6,1,1
36,1,0,1,0,0,1,0,0,21,1,148,3,-1,0,3,1
28,5,1,1,0,118,1,0,1,13,6,1656,7,-1,0,3,1
51,6,0,1,0,0,0,0,0,12,6,80,2,-1,0,3,1
28,5,1,2,0,178,0,0,0,16,4,113,1,-1,0,3,1
28,5,2,2,0,397,0,0,0,11,1,323,3,-1,0,3,1
41,3,1,2,0,3604,0,0,0,24,7,320,1,183,2,2,1
39,5,1,1,0,171,0,0,0,15,3,357,5,-1,0,3,1
43,2,1,1,0,2924,0,0,0,19,1,860,8,-1,0,3,1
59,6,0,1,0,6663,0,0,0,22,2,513,2,-1,0,3,1
28,7,1,1,0,197,0,0,0,5,4,127,2,-1,0,3,1
71,5,1,0,0,276,0,0,0,26,4,400,2,9,0,2,1
37,4,1,1,0,119,1,0,0,4,7,591,2,-1,0,3,1
36,9,1,1,0,196,0,0,0,29,0,259,1,0,0,2,1
40,7,1,1,0,1823,0,0,0,12,8,747,1,-1,0,3,1
48,3,0,1,0,749,0,0,0,29,5,1215,3,-1,0,3,1
42,4,1,2,0,1198,0,0,0,7,9,377,1,6,0,2,1
26,7,2,1,0,681,1,0,2,18,7,581,3,-1,0,3,1
43,0,1,1,0,204,0,0,0,3,8,288,1,-1,0,3,1
46,8,1,2,0,910,0,0,0,13,10,308,1,-1,0,3,1
35,4,1,2,0,317,0,0,1,8,8,770,1,-1,0,3,1
43,6,1,1,0,3409,0,0,0,12,9,703,1,96,2,2,1
50,6,1,1,0,662,0,0,0,7,5,388,2,456,1,0,1
31,4,2,1,0,1577,0,0,0,9,7,272,1,-1,0,3,1
47,4,1,1,0,285,0,0,0,19,6,896,2,157,3,2,1
31,0,2,1,0,3768,0,0,0,19,1,271,2,43,0,2,1
34,1,1,2,0,53,0,0,0,8,0,113,3,0,4,2,1
48,1,1,1,0,2040,0,0,0,6,7,453,1,161,1,0,1
27,4,1,2,0,753,0,0,0,13,8,579,1,-1,0,3,1
27,8,1,1,0,160,0,0,1,1,4,648,1,-1,0,3,1
44,1,1,1,0,682,1,0,1,17,8,1260,2,56,0,2,1
52,2,1,1,0,1000,0,0,0,18,4,946,3,-1,0,3,1
44,4,1,0,0,3389,0,0,0,12,9,280,1,32,0,2,1
35,8,1,1,0,7053,0,0,0,11,2,310,3,216,3,1,1
67,4,1,1,0,2862,0,0,0,16,2,196,1,-1,0,3,1
38,5,1,1,0,1262,0,0,0,29,3,1446,1,52,0,2,1
61,0,1,2,0,4623,0,0,0,23,4,188,1,68,0,2,1
49,5,2,1,0,387,0,0,2,22,7,1046,3,-1,0,3,1
47,1,1,1,0,469,1,0,0,15,7,834,1,343,2,0,1
65,3,0,1,0,3770,0,0,0,14,7,257,1,182,2,0,1
33,4,1,2,0,3111,0,0,0,25,4,397,1,-1,0,3,1
31,6,2,0,0,123,0,0,0,9,5,101,2,-1,0,3,1
43,2,1,0,0,98,0,0,2,9,6,695,1,-1,0,3,1
46,8,0,0,0,373,1,0,0,18,1,633,3,342,2,1,1
29,8,2,2,0,5386,0,0,0,16,5,246,1,130,1,0,1
47,1,1,0,0,4113,1,0,0,8,2,497,2,12,1,2,1
51,6,0,1,0,-1019,1,0,0,11,3,404,2,-1,0,3,1
32,0,1,1,0,626,1,0,1,25,8,1236,2,9,0,2,1
29,7,1,1,0,215,0,0,0,23,6,374,1,-1,0,3,1
32,6,2,1,0,0,0,0,0,10,2,569,4,-1,0,3,1
41,0,0,1,0,969,0,0,0,25,5,911,1,-1,0,3,1
37,4,1,2,0,0,0,0,0,15,5,267,2,177,3,2,1
68,5,0,0,0,-20,0,0,0,19,4,661,1,227,1,0,1
31,2,1,1,0,724,1,0,1,20,5,556,2,-1,0,3,1
34,4,1,2,0,7,0,0,0,22,0,93,2,-1,0,3,1
40,4,0,2,0,9,0,0,0,21,0,86,2,-1,0,3,1
39,1,1,0,0,2267,1,0,1,17,6,697,3,-1,0,3,1
53,4,1,2,0,2238,0,0,0,2,5,284,1,381,1,2,1
37,6,2,1,0,2500,0,0,0,11,3,271,1,182,2,1,1
62,0,1,0,0,4614,0,0,0,12,6,196,1,-1,0,3,1
25,7,1,1,0,4501,1,0,0,12,8,754,1,-1,0,3,1
