age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,CLASS
35,9,1,1,0,6989,0,0,0,13,2,223,2,165,4,2,1
43,4,1,0,0,4909,1,0,0,20,6,786,4,-1,0,3,1
63,0,0,1,0,4616,0,0,0,12,5,203,1,-1,0,3,1
33,5,1,2,0,5333,0,0,0,15,5,371,3,30,0,1,1
34,0,1,1,0,17,0,0,0,29,0,354,1,-1,0,3,1
37,8,1,2,0,318,0,0,0,8,3,545,2,-1,0,3,1
38,6,1,2,0,3350,0,0,0,19,9,627,3,-1,0,3,1
31,8,1,1,0,-396,1,0,0,15,5,442,1,-1,0,3,1
37,3,0,0,0,636,0,0,0,18,3,961,7,-1,0,3,1
35,5,1,1,0,141,0,0,0,12,1,292,1,182,3,1,1
32,5,1,2,0,680,1,0,0,10,2,345,2,-1,0,3,1
34,4,2,1,0,1536,0,0,0,13,8,271,1,-1,0,3,1
38,4,1,2,0,12867,0,0,0,9,11,353,1,241,0,0,1
47,1,1,1,0,1214,0,0,0,25,0,407,1,148,1,2,1
33,3,0,2,0,162,0,0,0,12,6,187,1,-1,0,3,1
43,4,1,1,0,562,0,0,0,14,2,1191,3,-1,0,3,1
43,6,1,1,0,1208,0,0,0,23,6,250,4,-1,0,3,1
45,5,0,2,0,11,0,0,0,20,0,81,1,-1,0,3,1
48,0,1,0,0,-449,1,0,0,14,8,556,1,-1,0,3,1
39,2,1,1,0,460,0,0,0,22,1,408,1,-1,0,3,1
56,6,1,1,0,1598,0,0,0,20,4,287,2,60,2,2,1
41,0,2,1,0,-354,0,1,0,20,9,486,1,36,0,2,1
47,5,0,1,0,9,0,0,0,18,7,164,1,94,1,1,1
27,4,2,1,0,277,0,0,0,20,1,491,1,41,0,2,1
41,4,2,2,0,5145,0,0,0,27,7,420,1,-1,0,3,1
37,7,0,1,0,2448,0,0,0,24,8,131,2,172,1,0,1
42,8,1,1,0,994,0,0,0,10,1,147,1,76,4,0,1
31,7,1,1,0,1340,0,0,0,17,3,314,3,116,3,1,1
36,6,1,1,0,59,0,0,0,21,2,824,2,-1,0,3,1
39,1,0,1,0,6018,1,0,0,17,7,273,4,124,1,2,1
40,5,1,0,0,63,0,0,0,11,7,727,1,-1,0,3,1
44,0,1,1,0,204,0,0,0,3,8,278,1,-1,0,3,1
34,3,1,1,0,1478,0,0,0,21,0,321,1,168,2,1,1
38,4,1,2,0,384,1,0,0,14,8,554,3,283,3,0,1
46,2,0,0,0,17,1,0,1,16,10,209,2,-1,0,3,1
46,5,0,1,0,764,1,0,0,12,8,918,4,236,4,1,1
52,5,0,1,0,1,0,0,1,12,7,614,1,-1,0,3,1
52,2,0,1,0,6028,0,0,0,7,4,521,4,72,0,2,1
34,5,1,2,0,1224,0,0,0,22,4,296,3,-1,0,3,1
35,4,1,2,0,591,0,0,0,16,5,322,1,190,1,2,1
41,8,0,1,0,919,0,0,0,10,3,677,1,181,4,0,1
34,4,1,2,0,1320,0,0,0,30,3,250,1,30,1,2,1
39,2,2,1,0,435,0,0,0,16,6,1084,3,-1,0,3,1
34,3,0,1,0,70,0,0,0,16,6,1147,2,-1,0,3,1
50,2,0,1,0,9237,0,0,0,16,5,661,3,-1,0,3,1
53,2,1,1,0,2860,0,0,0,22,1,790,7,-1,0,3,1
28,0,1,1,0,4744,0,0,0,12,7,359,1,180,4,2,1
45,0,0,1,0,58,0,0,0,24,5,868,7,-1,0,3,1
42,1,1,1,0,5,0,0,0,19,7,983,1,-1,0,3,1
35,5,2,1,0,2565,0,0,0,14,1,121,1,-1,0,3,1
32,3,1,1,0,-30,0,0,0,4,10,190,1,92,10,2,1
42,3,1,1,0,36,0,0,0,24,3,534,2,-1,0,3,1
44,0,0,1,0,3666,0,0,0,18,9,621,1,73,2,2,1
28,1,1,1,0,2768,1,0,1,6,5,359,2,-1,0,3,1
32,1,1,0,0,1908,1,0,0,16,4,742,2,-1,0,3,1
55,6,1,1,0,1181,0,0,0,12,7,234,2,-1,0,3,1
34,8,2,1,0,207,0,0,0,29,0,256,1,-1,0,3,1
27,6,1,1,0,1342,0,0,0,21,4,284,4,90,4,1,1
31,9,0,1,0,672,1,0,0,13,3,583,2,-1,0,3,1
50,4,1,1,0,325,0,0,0,20,9,413,1,189,1,0,1
35,5,2,1,0,2387,1,0,0,19,4,947,4,-1,0,3,1
77,4,1,1,0,8379,0,0,0,8,6,712,1,59,11,0,1
47,6,1,2,0,1785,0,0,0,18,9,375,1,9,0,2,1
41,4,0,0,0,748,0,0,0,23,7,203,1,107,1,0,1
50,3,0,1,0,2128,1,0,0,18,7,1011,1,-1,0,3,1
37,4,1,2,0,1281,0,0,0,22,4,210,1,0,0,2,1
50,9,1,1,0,3357,0,0,0,9,6,237,3,-1,0,3,1
50,8,1,1,0,200,0,0,0,16,3,215,1,66,4,0,1
51,1,1,1,0,2082,1,0,0,29,2,272,1,513,1,0,1
54,6,1,0,0,47,0,0,1,11,8,1019,1,-1,0,3,1
33,6,2,1,0,-129,1,0,0,18,2,1094,6,-1,0,3,1
35,4,1,1,0,2978,0,0,0,11,1,310,1,-1,0,3,1
51,3,1,0,0,3534,0,0,1,15,5,235,1,-1,0,3,1
53,4,1,1,0,1548,0,0,0,24,7,268,2,41,0,2,1
41,5,1,1,0,14,0,0,0,13,7,245,1,-1,0,3,1
38,5,1,0,0,3410,0,0,0,14,9,293,1,71,1,1,1
55,4,0,1,0,4083,0,0,0,10,6,316,2,85,1,2,1
48,7,1,1,0,537,0,0,0,17,5,447,1,27,0,1,1
36,9,1,1,0,196,0,0,0,29,0,258,1,1,0,2,1
56,5,1,1,0,479,0,0,0,23,4,416,1,-1,0,3,1
67,4,1,1,0,2845,0,0,0,16,3,198,1,-1,0,3,1
36,2,0,1,0,3517,0,0,0,21,9,722,3,-1,0,3,1
28,8,1,2,0,652,0,0,0,8,5,347,3,-1,0,3,1
30,4,2,1,0,2,0,0,0,12,9,101,2,-1,0,3,1
60,0,1,1,0,3739,0,0,0,21,1,191,1,187,8,2,1
37,8,2,2,0,2679,1,0,0,17,2,804,2,101,2,0,1
31,4,1,2,0,12583,0,0,0,9,11,344,1,292,0,0,1
33,2,1,1,0,1106,1,0,2,17,8,43,1,299,1,1,1
40,5,1,1,0,896,0,0,0,5,7,367,1,-1,0,3,1
43,1,1,0,0,255,0,0,0,13,8,400,2,-1,0,3,1
41,0,0,1,0,6053,0,0,0,15,6,302,5,179,1,2,1
33,3,1,2,0,268,1,0,1,16,7,802,1,-1,0,3,1
32,6,1,1,0,474,0,0,0,29,0,474,2,7,0,2,1
45,4,1,0,0,2593,0,0,0,6,7,309,2,58,1,2,1
46,7,0,1,0,1241,0,0,0,15,1,702,3,-1,0,3,1
39,1,1,0,0,2279,1,0,1,17,6,724,3,-1,0,3,1
36,4,1,2,0,2315,1,0,0,15,8,588,4,-1,0,3,1
36,8,2,1,0,-248,0,0,0,13,1,1158,5,-1,0,3,1
30,8,1,1,0,2509,0,0,0,29,5,219,5,179,2,2,1
37,1,1,2,0,320,0,0,0,23,1,622,1,62,1,2,1
33,0,0,0,0,477,1,0,0,11,8,522,1,345,4,0,1
39,10,1,1,0,2,0,0,0,11,10,241,2,94,2,2,1
68,3,0,1,0,3782,0,0,0,15,8,259,1,182,1,0,1
45,1,1,1,0,702,0,0,0,20,2,713,1,-1,0,3,1
36,1,1,1,0,615,1,0,0,18,4,1509,17,65,1,2,1
63,4,1,0,0,208,0,0,0,10,2,477,1,3,0,2,1
25,8,2,1,0,318,0,0,0,26,4,195,3,-1,0,3,1
48,5,0,0,0,273,0,0,1,7,3,2086,3,-1,0,3,1
31,8,1,1,0,197,0,0,0,12,2,102,2,-1,0,3,1
54,10,1,0,0,3384,0,0,0,18,1,242,1,-1,0,3,1
50,6,1,1,0,389,0,0,0,13,2,1013,2,-1,0,3,1
36,2,0,1,0,3508,0,0,0,21,9,715,3,-1,0,3,1
41,8,1,1,0,4959,0,0,0,4,7,301,2,-1,0,3,1
39,4,1,2,0,5092,0,0,0,29,3,299,1,-1,0,3,1
40,8,1,1,0,3318,0,0,0,15,9,642,2,47,0,2,1
44,7,1,1,0,2270,0,0,0,18,5,898,2,26,0,2,1
39,0,1,1,0,645,1,0,2,20,8,1249,2,-1,0,3,1
51,4,1,0,0,2576,0,0,0,4,10,340,2,88,2,1,1
45,4,1,2,0,2153,0,0,0,13,7,500,4,-1,0,3,1
34,6,1,1,0,1076,0,0,0,11,7,152,1,181,5,1,1
40,2,1,1,0,0,0,0,1,29,8,156,1,31,0,2,1
47,0,1,1,0,1788,0,0,0,13,6,263,1,68,1,2,1
79,5,1,0,0,8349,0,0,1,10,5,642,1,101,10,0,1
32,1,1,1,0,98,1,0,0,17,6,714,1,286,4,0,1
33,1,0,1,0,663,1,0,0,17,5,967,1,3,0,2,1
36,6,1,1,0,1007,0,0,0,11,4,181,1,83,3,0,1
47,5,1,0,0,1713,1,0,0,13,7,1140,3,-1,0,3,1
35,1,0,1,0,79,0,0,0,17,7,1192,1,-1,0,3,1
27,3,2,1,0,468,0,0,0,19,2,398,1,-1,0,3,1
50,7,1,1,0,456,0,0,0,15,8,218,1,38,0,2,1
34,5,1,1,0,256,1,0,2,20,8,788,1,-1,0,3,1
36,4,0,0,0,622,0,0,0,20,3,964,8,-1,0,3,1
28,4,1,2,0,843,0,0,0,16,8,283,2,136,2,0,1
33,8,1,1,0,4506,1,0,0,17,8,837,1,-1,0,3,1
43,0,1,1,0,550,0,1,1,13,7,651,2,-1,0,3,1
29,2,2,1,0,726,1,0,2,26,8,551,2,-1,0,3,1
33,4,1,0,0,436,1,0,1,10,5,763,7,-1,0,3,1
47,3,1,0,0,86,0,0,1,9,4,696,2,-1,0,3,1
33,1,1,1,0,679,0,0,0,11,3,911,1,-1,0,3,1
34,5,1,1,0,426,0,0,0,18,5,235,3,94,2,0,1
48,8,1,2,0,3726,0,0,0,5,1,882,2,-1,0,3,1
50,2,0,2,0,9535,1,0,0,5,7,423,2,45,0,2,1
40,4,0,2,0,410,0,0,1,11,5,2024,2,-1,0,3,1
36,4,1,1,0,13571,0,0,0,8,9,329,1,251,0,0,1
49,4,1,1,0,0,0,0,0,21,9,504,1,-1,0,3,1
27,6,1,1,0,1341,0,0,0,20,6,270,5,76,4,1,1
37,8,0,1,0,898,1,0,0,10,2,710,1,180,5,0,1
28,5,1,1,0,4564,0,0,0,12,4,412,1,-1,0,3,1
35,8,1,2,0,921,0,0,0,12,0,707,1,6,0,2,1
62,6,0,1,0,1290,0,0,0,15,1,386,5,-1,0,3,1
48,2,1,1,0,731,0,0,0,7,0,286,3,-1,0,3,1
43,4,1,2,0,1189,0,0,0,7,8,379,1,16,0,2,1
29,5,1,1,0,191,0,0,0,7,5,139,1,-1,0,3,1
31,8,2,1,0,241,0,0,0,28,3,245,1,-1,0,3,1
40,3,1,1,0,56,0,0,1,2,5,481,6,-1,0,3,1
48,8,1,2,0,3726,0,0,0,5,1,887,2,-1,0,3,1
51,4,0,1,0,1604,0,0,0,19,7,1049,1,-1,0,3,1
73,5,0,0,0,4657,0,0,0,15,1,118,3,-1,0,3,1
62,4,0,1,0,1487,0,0,0,7,5,505,1,-1,0,3,1
42,8,1,1,0,139,0,0,0,24,1,361,6,-1,0,3,1
36,1,0,1,0,67,0,0,0,17,8,1167,1,-1,0,3,1
31,5,1,1,0,606,0,0,0,23,2,972,7,-1,0,3,1
41,5,0,1,0,3,0,0,0,10,9,152,1,94,6,2,1
32,9,2,1,0,1,0,0,0,17,1,593,3,-1,0,3,1
40,2,1,0,0,2262,1,0,1,17,7,688,3,-1,0,3,1
36,6,0,1,0,690,0,0,0,12,2,609,1,-1,0,3,1
38,9,0,1,0,2,0,0,0,6,8,489,1,3,0,2,1
33,5,1,0,0,4623,1,0,0,16,6,722,3,-1,0,3,1
34,3,1,2,0,8,0,0,0,22,0,93,3,0,0,2,1
56,4,1,0,0,1786,0,0,0,23,8,464,3,441,1,0,1
36,4,1,1,0,3310,0,0,0,4,4,261,1,49,0,0,1
32,1,1,1,0,94,1,0,1,14,8,674,1,-1,0,3,1
22,7,1,1,0,2482,0,0,0,8,8,466,2,34,9,1,1
42,0,1,1,0,2384,1,0,0,5,5,231,1,195,2,0,1
44,2,1,0,0,104,0,0,0,15,5,647,2,-1,0,3,1
29,5,2,1,0,210,0,0,0,21,4,307,1,-1,0,3,1
45,7,1,2,0,539,0,0,0,6,5,140,1,-1,0,3,1
30,0,2,1,0,796,1,0,1,12,4,1622,1,119,1,1,1
32,1,1,1,0,-1,1,0,0,16,2,670,1,277,2,0,1
32,4,2,2,0,2544,1,0,0,25,1,955,5,-1,0,3,1
46,0,1,1,0,-12,0,0,0,20,5,171,1,96,5,0,1
27,7,1,2,0,10,0,0,0,20,4,863,3,-1,0,3,1
51,0,1,1,0,-4,0,0,0,25,4,164,1,97,3,0,1
48,0,1,0,0,-441,1,0,0,14,8,553,1,-1,0,3,1
35,5,1,2,0,5409,0,0,0,23,1,447,2,-1,0,3,1
61,0,1,3,0,4633,0,0,0,25,3,184,1,87,0,2,1
45,1,0,1,0,-14,0,0,0,27,10,264,1,-1,0,3,1
54,4,1,0,0,9,0,0,0,8,6,506,2,-1,0,3,1
38,1,2,1,0,59,1,0,0,21,2,1372,1,94,1,1,1
45,3,1,1,0,2022,0,0,0,6,8,438,1,172,1,0,1
52,1,1,1,0,3719,0,0,0,12,5,252,1,181,3,1,1
44,4,1,1,0,1471,1,0,0,19,9,1029,1,153,1,1,1
32,4,2,2,0,3155,0,0,0,26,5,406,1,5,0,2,1
36,2,1,1,0,1448,0,0,0,10,3,319,1,51,0,2,1
36,4,1,2,0,5960,0,0,0,21,6,235,1,-1,0,3,1
70,5,1,1,0,14956,1,0,0,8,9,375,1,-1,0,3,1
32,0,1,1,0,0,1,0,0,17,5,1458,7,-1,0,3,1
25,8,2,1,0,316,0,0,0,26,4,200,2,-1,0,3,1
45,0,0,1,0,62,0,0,0,27,7,232,1,-1,0,3,1
32,4,1,1,0,1597,0,0,0,9,7,260,1,28,0,2,1
32,5,0,1,0,699,1,0,0,13,3,571,2,-1,0,3,1
58,5,0,1,0,1029,0,0,1,6,8,654,1,31,0,2,1
56,8,1,0,0,4184,0,0,0,12,3,306,1,101,9,1,1
36,6,0,1,0,1340,0,0,1,22,7,731,2,-1,0,3,1
37,4,1,2,0,1280,0,0,0,22,4,210,1,0,0,2,1
35,10,2,2,0,0,0,0,0,15,11,269,2,97,4,1,1
37,6,1,1,0,2131,0,0,0,12,5,511,2,-1,0,3,1
37,3,1,0,0,-335,1,0,1,15,6,477,1,-1,0,3,1
34,7,2,2,0,2632,1,0,0,20,1,807,2,111,2,0,1
41,2,1,1,0,374,0,0,0,17,3,279,1,90,4,0,1
50,5,0,1,0,-932,1,0,0,4,2,473,1,-1,0,3,1
31,6,2,1,0,133,0,0,0,15,0,170,1,-1,0,3,1
38,1,0,0,0,1851,0,0,0,23,5,668,4,-1,0,3,1
32,7,0,1,0,2455,0,0,0,20,8,171,1,168,1,0,1
44,4,1,1,0,1305,0,0,0,6,1,496,2,-1,0,3,1
39,5,0,0,0,1828,1,0,0,15,7,729,2,-1,0,3,1
73,4,0,0,0,-12,0,0,0,20,4,652,1,212,1,0,1
33,5,1,1,0,4467,1,0,0,9,4,845,2,52,2,1,1
37,7,1,2,0,199,0,0,0,1,8,227,1,103,1,2,1
45,4,0,1,0,-46,0,0,0,22,10,267,1,-1,0,3,1
40,1,0,0,0,665,0,0,0,14,4,949,4,-1,0,3,1
33,9,1,1,0,4597,1,0,1,19,8,857,1,-1,0,3,1
55,4,0,0,0,5737,0,0,0,14,8,1044,1,-1,0,3,1
40,2,1,0,0,2256,1,0,1,17,7,673,3,-1,0,3,1
61,3,1,1,0,2118,0,0,0,29,3,349,1,314,2,1,1
47,3,1,1,0,1,0,0,0,26,9,509,1,-1,0,3,1
41,0,1,1,0,981,0,0,1,24,6,904,1,-1,0,3,1
41,7,1,2,0,1608,0,0,0,8,5,251,1,156,4,2,1
39,6,1,1,0,5012,0,0,0,13,4,282,1,-1,0,3,1
34,0,1,1,0,82,1,0,0,20,8,243,1,357,1,0,1
34,1,1,0,0,690,0,0,0,6,3,860,1,-1,0,3,1
42,4,1,0,0,3394,0,0,0,13,9,283,1,41,0,2,1
41,4,1,1,0,225,0,0,0,24,0,599,1,-1,0,3,1
45,7,0,1,0,-76,0,0,0,18,10,269,1,-1,0,3,1
48,5,1,2,0,1193,0,0,0,5,4,299,1,-1,0,3,1
49,4,1,2,0,650,0,0,0,13,0,170,1,-1,0,3,1
44,8,1,1,0,2773,1,0,0,26,4,713,1,-1,0,3,1
55,4,0,1,0,5879,0,0,0,14,7,930,2,30,0,2,1
40,0,1,0,0,17,0,0,0,22,2,389,4,-1,0,3,1
32,6,2,1,0,2101,0,0,0,11,4,562,2,-1,0,3,1
42,4,1,2,0,5113,0,0,0,25,8,426,2,-1,0,3,1
43,3,0,1,0,14,0,0,0,18,3,427,4,-1,0,3,1
35,1,1,2,0,54,1,0,0,22,7,242,2,286,3,0,1
62,4,1,1,0,4651,0,0,0,9,4,229,1,-1,0,3,1
33,6,1,1,0,1341,0,0,0,17,1,329,2,127,2,2,1
31,3,1,1,0,57,0,0,0,19,3,686,3,-1,0,3,1
55,4,1,0,0,-1203,1,0,0,15,6,385,2,-1,0,3,1
33,7,1,1,0,-450,0,1,0,19,1,1614,1,-1,0,3,1
38,5,1,1,0,1240,0,0,0,29,3,1440,1,65,0,2,1
29,3,1,2,0,17,0,0,0,6,2,108,2,57,1,2,1
51,3,1,2,0,2251,1,0,0,2,6,271,1,369,1,1,1
44,3,1,2,0,3641,0,0,1,14,6,895,5,-1,0,3,1
43,8,2,1,0,7129,0,0,0,8,1,791,2,43,0,2,1
36,2,1,0,0,1157,0,0,0,10,0,313,1,254,3,1,1
51,5,1,1,0,94,0,0,0,23,4,1304,4,-1,0,3,1
27,5,2,1,0,293,0,0,0,10,6,393,1,-1,0,3,1
34,3,0,1,0,834,0,0,0,13,2,1276,5,26,0,2,1
34,6,2,1,0,3,0,0,0,14,2,583,1,-1,0,3,1
30,8,1,1,0,4504,1,0,0,15,8,804,1,-1,0,3,1
33,3,1,1,0,3139,0,0,0,28,6,421,2,2,0,2,1
33,5,0,0,0,433,1,0,0,9,8,601,1,286,2,1,1
60,5,0,2,0,5,0,0,0,13,9,218,1,182,3,2,1
33,7,0,1,0,687,1,0,0,10,2,579,2,-1,0,3,1
45,3,1,1,0,2049,1,0,0,18,9,308,1,792,1,0,1
57,4,0,1,0,9645,0,0,0,6,5,123,2,111,1,1,1
41,6,1,0,0,2563,0,0,0,10,7,286,1,143,2,2,1
33,8,1,1,0,486,0,0,0,29,4,368,3,-1,0,3,1
31,4,2,2,0,3279,0,0,0,2,3,262,1,71,0,0,1
40,7,0,0,0,691,0,0,0,10,5,858,1,-1,0,3,1
58,4,1,0,0,0,0,0,0,6,6,494,1,-1,0,3,1
45,3,1,1,0,1318,0,0,0,20,4,1502,1,-1,0,3,1
32,8,2,2,0,5510,0,0,0,22,0,325,1,170,0,2,1
28,7,2,2,0,5259,0,0,0,13,8,195,2,77,1,0,1
39,4,0,1,0,785,1,0,0,10,7,847,6,280,2,0,1
46,3,1,0,0,23661,0,0,0,13,0,479,1,-1,0,3,1
69,6,1,0,0,4667,0,0,0,14,2,122,4,-1,0,3,1
41,1,1,1,0,617,0,0,0,10,7,442,2,383,2,0,1
39,5,1,1,0,670,1,0,0,9,7,318,2,405,1,0,1
53,10,1,0,0,3375,0,0,0,15,2,241,2,-1,0,3,1
27,3,1,1,0,84,0,0,0,6,2,112,2,0,3,2,1
33,5,1,1,0,2931,0,0,0,6,3,332,1,-1,0,3,1
52,3,0,2,0,2206,1,0,1,22,7,1050,5,-1,0,3,1
42,4,0,1,0,640,0,0,0,23,1,115,1,38,0,2,1
43,5,0,2,0,3533,0,0,0,19,6,287,1,183,1,1,1
36,4,1,1,0,234,0,0,0,12,3,374,1,-1,0,3,1
48,4,1,1,0,2939,0,0,0,13,1,264,1,-1,0,3,1
47,3,1,1,0,1173,0,0,0,13,0,396,1,97,1,2,1
46,0,1,1,0,2188,0,0,0,14,7,252,1,55,0,2,1
36,9,1,2,0,181,0,0,0,2,9,247,1,114,2,2,1
33,2,0,2,0,165,0,0,0,18,6,171,1,-1,0,3,1
26,0,1,1,0,782,1,0,0,24,8,216,2,90,2,0,1
44,6,1,1,0,2745,1,0,0,15,6,845,3,-1,0,3,1
57,3,0,0,0,1695,0,0,0,18,5,442,3,333,2,0,1
44,1,0,0,0,1958,0,0,1,9,5,736,2,-1,0,3,1
36,6,0,1,0,-157,1,1,0,15,8,644,3,313,2,0,1
51,9,0,1,0,3390,0,0,0,9,4,213,2,65,0,1,1
40,8,1,2,0,2778,1,0,0,22,3,858,2,-1,0,3,1
44,4,1,0,0,7150,0,0,0,18,8,629,2,122,1,2,1
34,2,1,1,0,2989,0,0,0,6,7,428,3,146,1,0,1
26,4,2,1,0,170,0,0,0,13,6,115,1,-1,0,3,1
51,5,1,1,0,94,0,0,0,22,5,1310,3,-1,0,3,1
53,4,1,1,0,303,0,0,0,18,6,904,1,175,3,1,1
54,4,1,1,0,2936,0,0,0,7,7,240,1,-1,0,3,1
49,5,1,0,0,342,0,0,0,22,6,793,4,-1,0,3,1
22,7,2,1,0,500,0,0,0,29,0,253,1,13,0,2,1
35,2,1,1,0,-17,0,0,0,6,9,167,1,94,10,2,1
47,1,0,2,0,9417,1,0,0,5,7,594,2,19,0,2,1
28,7,1,1,0,1343,0,0,0,17,4,297,4,104,4,1,1
35,0,1,1,0,4719,0,0,0,15,7,319,1,161,4,2,1
32,3,1,2,0,1302,0,0,0,23,3,309,2,126,3,1,1
28,8,1,1,0,616,0,0,0,27,4,1457,6,-1,0,3,1
42,1,1,1,0,16,0,0,0,20,1,387,5,-1,0,3,1
33,6,0,0,0,227,0,0,0,21,4,1030,5,-1,0,3,1
31,5,2,1,0,5,0,0,0,21,3,1019,6,-1,0,3,1
41,4,1,2,0,1139,0,0,0,4,1,335,1,129,2,1,1
48,2,0,1,0,5960,0,0,0,14,7,624,4,103,1,2,1
61,5,0,2,0,3788,1,0,0,17,8,244,1,159,2,0,1
61,5,0,2,0,6519,0,0,0,20,3,509,2,-1,0,3,1
49,1,1,2,0,2260,0,0,0,16,2,240,2,-1,0,3,1
40,5,1,0,0,1723,0,0,0,24,8,683,2,-1,0,3,1
53,6,0,2,0,6733,0,0,0,20,2,408,2,50,1,2,1
53,3,0,0,0,592,0,0,0,9,5,897,2,-1,0,3,1
40,5,1,1,0,23,1,0,0,19,6,1029,5,-1,0,3,1
46,4,2,2,0,152,0,0,0,8,5,99,2,-1,0,3,1
35,4,1,1,0,19,0,0,0,15,4,278,2,182,3,2,1
40,2,0,2,0,45,0,0,0,10,0,101,2,0,3,2,1
56,4,1,0,0,21697,0,0,0,9,0,375,1,-1,0,3,1
61,4,1,2,0,1855,0,0,0,6,1,251,2,-1,0,3,1
40,3,1,1,0,161,0,0,0,18,6,445,1,12,0,2,1
74,5,0,1,0,4658,0,0,0,14,1,132,2,-1,0,3,1
32,5,1,1,0,1328,0,0,0,25,6,247,3,37,2,2,1
57,5,0,1,0,6786,0,0,0,23,4,519,2,-1,0,3,1
48,4,1,2,0,1179,0,0,0,3,5,280,1,-1,0,3,1
41,2,1,0,0,2303,0,0,1,18,5,780,2,11,0,2,1
43,1,1,1,0,2009,1,0,0,10,8,446,1,171,2,0,1
33,4,1,2,0,3118,0,0,0,26,5,403,1,-1,0,3,1
50,7,1,1,0,615,0,0,0,4,7,388,2,425,1,0,1
34,0,0,1,0,458,1,0,0,12,8,527,1,332,4,0,1
28,7,1,1,0,154,0,0,0,23,4,1124,2,-1,0,3,1
26,1,1,0,0,-883,1,0,0,18,7,830,2,-1,0,3,1
34,4,1,2,0,5089,0,0,0,25,6,218,3,-1,0,3,1
46,8,0,1,0,-80,1,1,0,13,8,684,2,297,1,0,1
49,5,1,1,0,198,1,0,0,11,4,221,1,36,2,1,1
28,6,2,1,0,-213,0,0,0,18,8,399,1,-1,0,3,1
41,3,1,2,0,1516,0,0,0,18,9,232,1,88,0,2,1
30,4,1,1,0,1042,0,0,0,12,8,202,1,120,2,1,1
47,6,1,2,0,1787,0,0,0,18,9,378,2,-1,0,3,1
43,3,1,1,0,1333,0,0,0,23,4,1491,1,-1,0,3,1
30,3,1,1,0,2659,1,0,0,9,3,307,3,-1,0,3,1
31,3,2,1,0,12570,0,0,0,9,10,344,1,294,0,0,1
42,3,0,0,0,-308,0,0,0,8,6,744,1,-1,0,3,1
36,2,0,1,0,3532,0,0,0,21,9,732,3,-1,0,3,1
43,8,2,1,0,7128,0,0,0,8,1,790,2,44,0,2,1
45,3,1,1,0,4031,0,0,0,2,2,276,2,178,3,1,1
39,4,1,2,0,1023,0,0,0,16,7,207,2,-1,0,3,1
37,1,1,0,0,-848,1,0,0,16,5,979,2,-1,0,3,1
30,2,1,1,0,-1,0,0,0,17,3,658,1,223,1,0,1
35,4,1,1,0,1319,0,0,0,28,6,232,1,13,0,2,1
27,7,1,1,0,-248,1,0,0,17,7,402,1,-1,0,3,1
51,4,0,1,0,1605,0,0,0,19,7,1050,1,-1,0,3,1
57,5,1,0,0,343,1,0,1,26,7,1060,5,-1,0,3,1
57,5,0,1,0,1055,0,0,1,6,7,673,1,-1,0,3,1
34,0,1,1,0,236,0,0,0,6,9,384,2,-1,0,3,1
49,4,1,1,0,83,0,0,0,24,0,1210,5,-1,0,3,1
33,4,2,1,0,1676,0,0,0,9,7,306,1,-1,0,3,1
43,3,0,1,0,370,1,0,2,7,7,2111,2,-1,0,3,1
52,9,0,1,0,3399,0,0,0,9,4,207,2,82,0,1,1
25,9,2,2,0,354,0,0,0,3,5,365,1,-1,0,3,1
31,3,1,1,0,4173,1,0,0,20,8,327,2,90,8,1,1
52,9,1,0,0,968,0,0,0,3,2,356,1,-1,0,3,1
51,3,0,1,0,9023,0,0,0,15,5,556,3,-1,0,3,1
33,7,1,1,0,1337,0,0,0,17,2,328,2,125,3,1,1
31,4,2,1,0,2,0,0,0,11,10,100,2,-1,0,3,1
43,1,0,1,0,2244,0,0,0,11,3,121,1,-1,0,3,1
21,6,2,0,0,123,0,0,0,11,5,111,1,-1,0,3,1
30,6,1,2,0,689,1,0,1,5,3,588,2,-1,0,3,1
32,4,1,2,0,2628,0,0,0,12,1,198,2,-1,0,3,1
30,3,1,1,0,946,0,0,0,28,9,250,2,-1,0,3,1
38,5,0,2,0,1242,0,0,0,16,3,745,2,-1,0,3,1
31,7,0,2,0,712,0,0,0,11,3,581,1,-1,0,3,1
36,4,1,1,0,698,1,0,0,14,0,345,1,-1,0,3,1
41,4,2,2,0,5068,0,0,0,26,9,370,2,-1,0,3,1
34,4,1,1,0,0,0,0,0,13,5,776,4,-1,0,3,1
53,4,0,2,0,368,0,0,0,3,4,614,1,-1,0,3,1
35,9,1,1,0,2665,1,0,0,19,1,763,1,131,2,0,1
27,7,1,1,0,310,0,0,0,25,7,232,1,7,0,2,1
41,8,1,2,0,1621,0,0,0,6,4,254,1,166,5,2,1
54,4,0,2,0,8480,0,0,0,5,6,193,1,11,0,2,1
76,4,1,1,0,8302,0,0,0,8,6,646,1,55,10,0,1
29,1,2,2,0,454,0,0,0,20,0,401,1,-1,0,3,1
45,3,1,1,0,2172,0,0,0,9,10,219,1,98,1,1,1
27,7,1,1,0,1344,0,0,0,17,5,290,5,99,4,1,1
43,5,1,1,0,4123,0,0,0,5,3,295,1,147,5,1,1
32,8,2,2,0,5500,0,0,0,24,0,348,1,132,0,2,1
54,8,1,0,0,3386,0,0,0,18,2,248,1,-1,0,3,1
