age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,5,422960,15,10,2,9,5,4,0,0,0,60,38,>50K
43,1,188291,14,15,2,9,0,4,1,15024,0,45,38,>50K
50,5,163948,11,9,2,13,0,4,1,0,0,40,38,>50K
63,3,64544,9,13,4,12,1,4,1,0,0,40,38,>50K
55,3,101468,11,9,2,2,0,4,1,3103,0,40,38,>50K
40,3,99604,12,14,2,9,5,4,0,15024,0,24,38,>50K
58,3,194733,7,12,2,2,0,4,1,0,0,40,38,>50K
38,3,208358,11,9,2,2,0,4,1,0,0,40,38,>50K
30,3,183284,9,13,2,3,0,4,1,0,0,50,38,>50K
33,3,251120,9,13,2,11,0,4,1,7688,0,50,38,>50K
34,3,317809,9,13,2,3,0,4,1,0,0,50,38,>50K
50,3,31014,11,9,2,9,5,4,0,0,0,40,38,>50K
44,3,151985,12,14,2,3,5,4,0,0,0,24,38,>50K
35,3,406051,10,16,4,9,1,4,0,0,0,80,38,>50K
67,3,212705,12,14,3,3,1,4,1,0,0,55,38,>50K
35,3,103986,8,11,2,12,0,4,1,0,0,40,38,>50K
44,3,203761,15,10,2,3,0,4,1,0,0,45,38,>50K
58,3,266792,15,10,2,9,0,4,1,99999,0,40,38,>50K
30,0,321990,15,10,2,0,0,4,1,7298,0,48,4,>50K
52,3,108914,11,9,2,11,0,4,1,0,0,40,38,>50K
44,4,191712,12,14,2,9,0,4,1,0,2415,55,38,>50K
44,3,176063,11,9,2,13,0,4,1,0,0,50,38,>50K
31,4,467108,9,13,4,9,1,4,1,0,0,45,38,>50K
55,3,193130,11,9,2,5,0,4,1,0,1887,40,38,>50K
48,3,148995,12,14,2,9,0,4,1,0,0,55,38,>50K
50,1,117496,11,9,2,0,5,4,0,7298,0,30,38,>50K
43,3,52498,11,9,0,3,4,4,0,0,0,40,38,>50K
56,3,247337,9,13,2,9,0,4,1,0,0,50,38,>50K
41,3,171546,9,13,2,12,0,4,1,0,0,45,38,>50K
59,3,146391,10,16,2,9,0,4,1,0,0,50,38,>50K
46,1,165484,7,12,2,3,0,4,1,0,0,44,38,>50K
53,3,95469,9,13,2,0,0,4,1,0,1902,40,38,>50K
47,3,205730,11,9,2,2,0,4,1,0,0,56,38,>50K
29,3,383745,11,9,2,6,0,4,1,0,1887,30,38,>50K
44,3,225879,15,10,2,0,5,3,0,0,0,30,25,>50K
56,3,177271,8,11,2,12,0,4,1,0,0,40,38,>50K
45,3,31339,9,13,2,0,0,4,1,0,0,45,38,>50K
36,3,130620,9,13,2,9,5,1,0,0,0,35,29,>50K
32,3,208180,8,11,2,12,5,4,0,0,0,24,38,>50K
29,0,142712,15,10,2,0,0,4,1,0,0,40,38,>50K
41,3,116825,12,14,2,9,0,4,1,0,0,55,38,>50K
48,6,201177,9,13,2,3,0,2,1,0,0,40,38,>50K
47,3,178341,0,6,2,6,0,4,1,0,0,46,38,>50K
39,4,135500,11,9,2,3,0,4,1,0,1977,40,38,>50K
37,4,183800,7,12,2,11,0,4,1,0,1887,40,38,>50K
40,3,203761,11,9,2,6,0,4,1,0,0,40,38,>50K
38,3,161141,15,10,2,2,0,4,1,0,0,48,38,>50K
34,3,181091,11,9,2,2,0,4,1,7688,0,40,38,>50K
43,0,105936,8,11,4,9,1,4,0,13550,0,40,38,>50K
36,0,192443,15,10,4,3,1,2,1,13550,0,40,38,>50K
51,3,22211,12,14,2,9,0,4,1,0,1902,60,38,>50K
47,3,199058,15,10,2,9,0,4,1,0,0,40,38,>50K
47,3,160440,9,13,2,11,0,4,1,0,0,55,38,>50K
47,3,76034,15,10,2,7,0,4,1,0,0,57,38,>50K
55,1,107308,12,14,2,9,0,4,1,0,0,40,38,>50K
53,5,145419,3,2,2,3,0,4,1,7688,0,67,21,>50K
44,1,193425,12,14,2,9,5,4,0,4386,0,40,38,>50K
41,1,89172,15,10,2,4,0,4,1,0,0,40,38,>50K
51,3,87205,9,13,2,0,5,4,0,7688,0,20,38,>50K
25,3,238964,15,10,2,2,0,4,1,0,0,60,38,>50K
63,3,137843,15,10,2,11,0,4,1,7298,0,48,38,>50K
59,3,182460,9,13,2,3,0,4,1,0,0,60,38,>50K
43,3,124436,15,10,2,9,5,4,0,0,0,40,38,>50K
53,3,228500,11,9,2,6,0,4,1,0,0,40,38,>50K
34,3,150324,9,13,2,9,0,4,1,0,0,40,38,>50K
37,3,167415,14,15,2,9,0,4,1,0,0,60,38,>50K
51,3,166934,11,9,2,6,0,4,1,0,0,40,38,>50K
50,3,204447,12,14,2,3,0,4,1,15024,0,65,38,>50K
50,3,33304,11,9,2,2,0,4,1,0,0,40,38,>50K
53,4,137815,15,10,6,3,1,4,1,0,0,40,38,>50K
32,3,207668,9,13,4,3,2,4,1,0,2444,50,38,>50K
49,3,98092,11,9,2,2,0,4,1,0,0,40,38,>50K
52,6,142757,11,9,2,10,0,2,1,0,0,40,38,>50K
41,4,114967,8,11,2,3,0,2,1,0,0,40,38,>50K
44,3,209174,9,13,2,3,0,4,1,0,0,70,38,>50K
23,3,102942,9,13,4,9,3,4,0,0,2258,40,38,>50K
33,5,427474,11,9,2,11,0,4,1,0,0,60,38,>50K
66,4,112376,5,4,2,2,0,4,1,0,0,40,38,>50K
58,5,147653,0,6,2,2,5,4,0,0,1977,35,38,>50K
38,5,280169,9,13,2,11,0,4,1,7298,0,50,38,>50K
38,1,86643,9,13,2,9,0,4,1,0,0,45,38,>50K
38,5,146042,9,13,2,9,0,1,1,3103,0,60,38,>50K
49,5,102110,11,9,2,12,0,4,1,0,0,30,38,>50K
38,3,152237,9,13,4,11,1,4,1,0,0,45,38,>50K
40,0,199303,7,12,2,9,0,4,1,0,0,40,38,>50K
58,0,244830,9,13,5,9,1,4,1,4787,0,40,38,>50K
37,3,116358,11,9,4,2,2,0,1,27828,0,48,38,>50K
50,4,302708,9,13,2,3,0,1,1,7688,0,50,23,>50K
36,1,137314,15,10,2,10,0,4,1,0,0,60,38,>50K
33,3,295589,9,13,4,9,1,2,1,0,0,50,38,>50K
35,3,204590,8,11,2,7,5,2,0,0,0,40,38,>50K
33,6,220066,10,16,2,9,5,4,0,0,0,48,38,>50K
52,3,128378,9,13,2,9,0,4,1,0,0,40,38,>50K
63,3,339755,9,13,2,9,0,4,1,0,0,50,38,>50K
59,3,176647,11,9,2,2,0,4,1,0,0,40,38,>50K
36,3,86459,8,11,2,3,0,4,1,0,1887,50,38,>50K
32,5,37232,14,15,2,9,0,4,1,7688,0,45,38,>50K
47,1,81654,15,10,0,3,1,4,1,0,0,56,38,>50K
42,3,124792,11,9,2,2,0,2,1,7688,0,45,38,>50K
32,5,129497,15,10,2,2,0,4,1,0,0,55,38,>50K
58,3,111625,9,13,6,3,4,4,1,8614,0,40,38,>50K
47,4,96798,11,9,2,3,0,4,1,0,0,80,38,>50K
34,3,430554,15,10,2,3,0,4,1,0,0,50,38,>50K
48,3,108557,9,13,2,12,5,4,0,99999,0,40,38,>50K
35,3,187089,8,11,2,3,5,4,0,0,0,42,38,>50K
46,1,398986,10,16,2,9,5,4,0,0,1902,52,38,>50K
35,3,183800,9,13,2,0,0,4,1,0,0,40,38,>50K
52,4,260938,15,10,2,3,0,4,1,0,0,60,38,>50K
29,3,389713,8,11,2,2,0,4,1,0,0,40,38,>50K
55,3,208451,12,14,2,3,0,4,1,0,0,40,38,>50K
55,3,270228,7,12,2,9,0,2,1,7688,0,40,38,>50K
60,3,101096,10,16,4,9,1,4,0,0,0,65,38,>50K
39,3,236391,11,9,2,13,0,4,1,0,0,50,38,>50K
26,3,248612,9,13,4,3,1,4,1,0,0,70,38,>50K
29,3,236436,7,12,4,9,1,4,0,8614,0,40,38,>50K
34,3,243165,9,13,2,7,0,4,1,0,0,30,38,>50K
77,4,84979,10,16,2,4,0,4,1,20051,0,40,38,>50K
50,5,68898,12,14,2,11,0,4,1,7688,0,55,38,>50K
60,3,198170,15,10,2,13,0,4,1,0,0,40,38,>50K
26,3,22328,9,13,2,11,0,4,1,0,0,40,38,>50K
25,4,148888,11,9,2,3,0,4,1,0,0,60,38,>50K
53,4,55139,12,14,2,3,0,4,1,0,0,40,38,>50K
42,3,212206,12,14,2,9,5,4,0,0,1887,48,38,>50K
45,3,252079,15,10,2,9,0,4,1,0,0,50,38,>50K
55,4,392325,9,13,2,11,0,4,1,99999,0,60,38,>50K
40,6,174283,10,16,2,9,0,4,1,0,1887,50,38,>50K
34,3,265706,12,14,4,11,4,4,1,0,0,60,38,>50K
58,4,190763,9,13,2,9,0,4,1,0,0,40,38,>50K
55,1,209535,12,14,2,9,0,4,1,0,0,40,38,>50K
28,3,183151,1,7,2,5,0,4,1,7688,0,40,38,>50K
33,5,272359,9,13,2,11,0,4,1,7298,0,80,38,>50K
34,5,34572,8,11,2,3,0,4,1,0,0,60,38,>50K
30,3,226443,9,13,2,11,0,4,1,0,0,50,38,>50K
35,3,356238,7,12,4,7,1,4,0,0,0,80,38,>50K
56,5,39380,15,10,3,4,1,4,0,27828,0,20,38,>50K
41,0,356934,15,10,2,9,0,4,1,0,0,44,38,>50K
30,3,328242,9,13,2,3,0,1,1,0,0,40,16,>50K
45,3,145636,12,14,2,3,0,4,1,0,1977,43,38,>50K
38,4,299036,9,13,2,11,0,4,1,0,0,55,38,>50K
36,5,89622,11,9,2,2,0,4,1,0,0,80,38,>50K
54,3,343242,15,10,2,3,0,4,1,0,0,44,38,>50K
30,3,460408,11,9,2,2,0,4,1,0,0,40,38,>50K
36,3,230329,9,13,2,3,0,4,1,0,0,50,38,>50K
44,3,191814,15,10,2,9,0,4,1,0,0,45,38,>50K
47,3,386136,7,12,2,9,0,4,1,0,0,40,38,>50K
41,3,152529,9,13,4,9,1,4,1,0,0,40,38,>50K
52,3,232132,2,8,2,6,0,4,1,0,0,45,38,>50K
35,3,105821,11,9,2,3,0,4,1,5178,0,40,38,>50K
48,3,173243,10,16,2,9,0,4,1,0,0,45,38,>50K
68,5,69249,11,9,2,4,0,4,1,0,0,50,38,>50K
44,3,60414,12,14,2,3,0,4,1,0,0,40,38,>50K
48,1,317360,12,14,2,9,5,4,0,0,0,40,38,>50K
54,3,162238,12,14,0,3,1,4,1,0,0,50,38,>50K
35,3,87556,12,14,4,9,1,4,1,0,0,45,38,>50K
50,3,183173,11,9,2,9,0,4,1,99999,0,40,38,>50K
57,1,47392,11,9,2,3,0,4,1,0,0,40,38,>50K
46,3,358585,15,10,0,2,4,4,1,0,0,40,38,>50K
33,3,377283,9,13,5,11,1,4,0,0,0,50,38,>50K
65,3,76043,11,9,2,9,0,4,1,0,0,1,38,>50K
46,3,110171,15,10,2,2,0,4,1,7688,0,40,38,>50K
43,3,163455,11,9,2,2,0,4,1,0,0,40,38,>50K
55,0,145401,9,13,2,3,0,4,1,0,0,40,38,>50K
48,4,184787,5,4,2,2,0,4,1,0,0,50,38,>50K
37,6,239409,12,14,2,9,0,4,1,0,0,60,38,>50K
27,6,23740,11,9,4,13,1,0,1,0,0,38,38,>50K
26,3,164488,12,14,2,9,0,4,1,0,1887,40,38,>50K
28,3,189530,7,12,2,9,0,4,1,0,0,40,38,>50K
35,3,224512,12,14,2,11,0,4,1,0,0,55,38,>50K
70,3,410980,15,10,2,9,0,4,1,0,0,10,38,>50K
52,3,38795,11,9,0,2,1,4,1,0,0,40,38,>50K
68,1,233954,12,14,6,9,4,2,0,0,0,40,38,>50K
37,3,86551,9,13,2,3,0,4,1,0,0,50,38,>50K
35,3,241998,11,9,4,11,1,4,1,4787,0,40,38,>50K
41,3,204235,8,11,2,11,0,4,1,0,0,40,38,>50K
48,0,215389,11,9,2,13,0,2,1,0,0,40,38,>50K
39,3,173476,14,15,2,2,0,4,1,7688,0,40,38,>50K
38,3,217349,8,11,0,9,1,4,0,14344,0,40,38,>50K
44,3,377018,8,11,2,2,0,4,1,0,0,40,38,>50K
56,3,99894,0,6,2,11,5,1,0,0,0,30,23,>50K
47,3,198769,15,10,4,0,1,4,0,0,0,40,38,>50K
31,3,178623,9,13,4,9,1,2,0,14084,0,60,38,>50K
41,0,106982,15,10,0,9,4,4,0,0,0,40,38,>50K
45,3,203653,11,9,2,0,0,2,1,7298,0,40,38,>50K
52,4,114758,9,13,2,11,0,4,1,15024,0,50,38,>50K
36,3,199439,12,14,2,3,0,4,1,0,0,45,38,>50K
52,4,81436,14,15,2,11,0,4,1,0,0,40,38,>50K
44,4,352971,9,13,2,3,0,4,1,0,0,45,38,>50K
53,3,375134,15,10,2,11,0,4,1,0,0,60,38,>50K
36,3,206521,9,13,2,11,0,4,1,0,0,60,38,>50K
41,3,171615,7,12,2,12,0,4,1,0,0,45,38,>50K
64,5,149698,14,15,2,9,0,4,1,0,0,40,38,>50K
49,3,133969,10,16,2,9,0,3,1,0,0,50,38,>50K
25,3,253267,15,10,2,0,0,2,1,0,1902,36,38,>50K
37,3,202027,12,14,2,0,0,4,1,7688,0,50,38,>50K
53,5,321865,14,15,0,9,1,4,1,0,0,60,38,>50K
52,3,92968,12,14,2,9,5,4,0,15024,0,40,38,>50K
43,6,126701,9,13,2,3,0,4,1,0,0,35,38,>50K
41,5,197176,9,13,2,4,0,4,1,0,0,75,38,>50K
45,0,81487,15,10,2,0,0,4,1,0,0,40,32,>50K
37,3,189878,14,15,2,9,0,4,1,0,0,50,38,>50K
48,3,159726,11,9,2,13,0,4,1,0,0,55,38,>50K
35,3,202397,9,13,2,2,0,1,1,0,0,40,29,>50K
36,3,241998,9,13,2,2,0,4,1,0,0,50,38,>50K
65,6,215908,11,9,2,0,0,4,1,0,2174,40,38,>50K
48,3,212120,11,9,2,6,0,4,1,0,0,40,38,>50K
37,3,109133,12,14,5,3,1,4,1,27828,0,60,19,>50K
41,0,253770,15,10,2,13,5,4,0,7298,0,40,38,>50K
52,3,138944,1,7,2,2,0,4,1,0,0,40,38,>50K
39,3,280570,9,13,2,3,0,4,1,3103,0,50,38,>50K
49,3,177211,9,13,2,3,0,4,1,0,0,50,38,>50K
28,4,31717,11,9,2,3,0,4,1,0,0,45,38,>50K
49,3,296849,15,10,2,3,0,4,1,0,0,40,38,>50K
44,3,185798,8,11,5,2,2,4,1,0,0,48,38,>50K
52,3,298215,9,13,2,2,0,4,1,0,0,50,38,>50K
36,5,409189,15,10,2,2,0,4,1,0,0,40,38,>50K
39,1,170382,12,14,2,9,5,4,0,0,0,50,8,>50K
48,3,195437,1,7,2,13,0,4,1,0,0,40,38,>50K
50,1,191130,8,11,2,10,0,4,1,0,0,40,38,>50K
49,6,423222,12,14,2,11,0,4,1,99999,0,80,38,>50K
70,4,272896,10,16,2,3,0,4,1,0,0,40,38,>50K
32,3,127875,9,13,2,12,5,4,0,0,0,40,38,>50K
46,3,403911,11,9,2,2,0,2,1,0,1902,40,38,>50K
40,3,177027,9,13,2,7,5,1,0,7688,0,52,23,>50K
46,1,230979,9,13,0,9,1,4,0,4787,0,25,38,>50K
41,3,137126,9,13,2,9,0,4,1,0,1977,45,38,>50K
44,0,113597,15,10,2,3,0,4,1,0,0,55,38,>50K
47,5,26145,8,11,2,11,0,4,1,0,0,40,38,>50K
58,0,497253,9,13,2,3,0,2,1,0,0,40,38,>50K
38,5,282461,5,4,2,11,0,4,1,0,0,35,38,>50K
65,3,149131,9,13,2,9,0,4,1,0,0,40,21,>50K
48,3,449354,11,9,2,0,0,4,1,4386,0,45,38,>50K
60,3,96099,15,10,2,11,0,4,1,0,0,40,38,>50K
45,3,175925,15,10,2,3,0,4,1,0,0,60,38,>50K
34,3,300681,15,10,2,9,0,2,1,0,0,40,22,>50K
41,3,92733,11,9,2,2,0,4,1,0,0,40,38,>50K
37,0,32528,11,9,2,0,0,4,1,0,0,40,8,>50K
36,1,113337,15,10,2,12,0,4,1,0,0,42,38,>50K
47,3,387468,15,10,2,9,0,4,1,0,0,40,33,>50K
40,3,198873,14,15,2,9,5,4,0,15024,0,30,38,>50K
37,1,160910,9,13,2,0,0,4,1,7298,0,40,38,>50K
42,5,199143,14,15,0,9,4,4,0,7430,0,44,38,>50K
47,3,191978,15,10,2,3,0,4,1,0,0,40,38,>50K
61,3,72442,1,7,2,7,0,4,1,0,0,40,38,>50K
26,3,178140,9,13,2,7,0,4,1,0,0,45,38,>50K
58,3,354024,11,9,2,0,5,4,0,0,0,40,38,>50K
40,3,154374,12,14,2,9,0,4,1,7688,0,40,38,>50K
33,3,132601,9,13,2,11,0,4,1,0,0,55,38,>50K
66,3,210825,15,10,2,12,0,4,1,0,0,40,38,>50K
36,1,251091,15,10,2,10,0,4,1,0,0,40,38,>50K
55,0,35723,12,14,2,3,0,4,1,0,0,60,38,>50K
60,3,151369,12,14,2,3,0,4,1,0,0,60,38,>50K
42,4,23510,12,14,0,3,4,1,1,0,2201,60,18,>50K
48,5,296066,15,10,2,13,0,4,1,0,0,50,38,>50K
44,3,148138,10,16,2,3,0,1,1,15024,0,40,23,>50K
59,3,127728,15,10,2,12,0,4,1,0,0,40,38,>50K
57,4,199768,11,9,2,11,0,4,1,0,1902,30,38,>50K
44,3,212894,14,15,0,9,1,4,1,0,0,55,38,>50K
30,3,167990,14,15,2,9,0,4,1,0,0,60,38,>50K
44,3,151089,12,14,2,9,0,4,1,0,1887,60,38,>50K
34,6,177331,15,10,2,9,0,2,1,4386,0,40,38,>50K
36,5,36270,11,9,2,4,0,4,1,0,1977,65,38,>50K
39,3,198654,14,15,2,9,0,1,1,0,2415,67,18,>50K
58,3,104333,15,10,2,2,0,4,1,0,0,40,38,>50K
40,3,442045,15,10,2,9,0,4,1,0,0,40,38,>50K
40,3,253370,11,9,2,9,5,4,0,0,0,35,38,>50K
34,3,213226,9,13,4,11,1,4,1,0,0,65,38,>50K
58,5,450544,9,13,2,3,0,4,1,0,0,40,38,>50K
43,3,195258,11,9,2,2,0,4,1,0,0,40,38,>50K
35,3,953588,11,9,2,3,5,4,0,0,0,40,38,>50K
52,1,194788,12,14,0,3,1,4,0,4787,0,60,38,>50K
43,4,155293,9,13,2,11,0,4,1,0,0,60,38,>50K
34,6,216283,9,13,2,9,5,4,0,0,0,45,38,>50K
37,3,355856,9,13,2,2,0,1,1,0,0,40,0,>50K
47,3,355320,9,13,2,9,0,4,1,15024,0,40,38,>50K
36,1,223433,8,11,2,10,0,4,1,0,0,53,38,>50K
44,3,151089,9,13,2,9,0,4,1,0,1902,50,38,>50K
51,6,285747,12,14,2,9,0,4,1,0,1977,60,38,>50K
59,3,31782,0,6,2,13,0,4,1,0,0,45,38,>50K
27,3,263614,7,12,2,2,0,4,1,0,0,45,38,>50K
29,3,74500,9,13,2,11,0,4,1,0,0,40,38,>50K
55,3,389479,12,14,2,9,0,4,1,0,0,50,38,>50K
37,3,152307,15,10,2,6,0,4,1,0,0,40,38,>50K
35,1,300681,11,9,2,10,0,2,1,7298,0,35,38,>50K
57,0,140711,9,13,2,9,0,4,1,0,0,40,38,>50K
31,3,136398,10,16,2,9,0,1,1,0,0,50,36,>50K
50,4,175070,14,15,2,9,0,4,1,0,0,45,38,>50K
43,5,34007,9,13,2,4,0,4,1,0,0,70,38,>50K
35,3,81280,9,13,2,4,0,4,1,0,0,65,40,>50K
33,1,220430,9,13,2,10,0,2,1,0,0,70,38,>50K
36,1,380614,9,13,2,0,5,4,0,0,0,35,10,>50K
33,3,192002,12,14,2,3,0,4,1,7298,0,60,1,>50K
62,3,378239,12,14,2,9,0,4,1,0,0,2,38,>50K
73,3,336007,9,13,2,9,0,4,1,0,2246,40,38,>50K
26,3,222539,15,10,2,2,0,4,1,0,0,40,38,>50K
35,3,202027,9,13,2,5,0,4,1,7298,0,35,38,>50K
32,3,26803,15,10,2,6,0,4,1,0,0,84,38,>50K
42,3,344624,11,9,2,13,0,4,1,0,1902,50,38,>50K
54,3,185407,11,9,2,2,0,4,1,7688,0,40,38,>50K
35,5,176101,11,9,2,4,0,4,1,0,0,80,38,>50K
41,3,58880,9,13,2,9,5,4,0,7688,0,10,38,>50K
40,3,285787,7,12,2,12,0,4,1,0,0,40,38,>50K
46,3,173243,15,10,2,12,0,4,1,5178,0,40,38,>50K
42,3,227397,9,13,2,0,5,4,0,0,0,40,38,>50K
49,5,111066,9,13,2,2,0,4,1,0,0,50,38,>50K
31,3,172304,15,10,2,2,0,4,1,0,0,50,38,>50K
31,3,86492,8,11,2,13,0,4,1,0,0,30,38,>50K
90,3,206667,12,14,2,9,5,4,0,0,0,40,38,>50K
30,5,115932,11,9,4,2,1,4,1,99999,0,50,38,>50K
46,1,148995,9,13,4,9,3,4,1,4787,0,45,38,>50K
39,3,99146,12,14,2,9,0,4,1,0,0,40,38,>50K
38,5,185325,11,9,2,5,0,4,1,0,0,40,38,>50K
49,4,38819,9,13,2,11,0,4,1,0,0,50,38,>50K
37,3,380614,7,12,2,9,5,4,0,0,0,13,38,>50K
44,3,320984,9,13,2,11,0,4,1,0,0,60,38,>50K
29,3,53434,8,11,2,3,0,4,1,0,0,60,38,>50K
56,4,24127,8,11,2,11,0,4,1,0,0,54,38,>50K
66,3,117746,9,13,2,11,0,4,1,0,0,50,38,>50K
58,4,89922,8,11,2,3,0,4,1,15024,0,40,38,>50K
62,3,69867,9,13,2,9,0,4,1,0,0,55,38,>50K
41,3,320744,9,13,2,9,0,4,1,0,0,40,38,>50K
50,3,138852,12,14,2,3,0,4,1,15024,0,50,38,>50K
43,3,91959,9,13,2,3,0,4,1,0,0,45,38,>50K
36,3,139364,9,13,2,11,0,4,1,0,0,50,38,>50K
34,3,153326,9,13,2,9,0,4,1,0,0,40,38,>50K
59,3,154100,12,14,4,11,1,4,0,27828,0,45,38,>50K
60,3,367695,7,12,2,0,0,4,1,0,0,40,38,>50K
46,3,185385,11,9,2,11,0,4,1,0,0,65,38,>50K
39,3,80324,15,10,2,3,0,4,1,0,1977,62,38,>50K
32,3,317378,9,13,4,3,3,4,0,10520,0,40,38,>50K
37,6,76767,14,15,2,9,5,4,0,0,0,39,38,>50K
42,3,172297,12,14,2,0,0,4,1,0,1902,40,38,>50K
40,3,213821,12,14,4,9,1,4,1,0,0,40,38,>50K
28,3,378460,9,13,4,0,1,4,1,10520,0,60,38,>50K
27,3,298635,12,14,2,9,0,1,1,0,0,40,16,>50K
50,3,48358,11,9,2,2,0,4,1,7688,0,40,38,>50K
47,6,199512,9,13,2,3,0,4,1,0,0,40,38,>50K
40,3,96509,15,10,2,9,0,0,1,0,0,40,38,>50K
62,3,226733,11,9,2,0,0,4,1,0,0,40,38,>50K
40,3,351161,12,14,2,9,0,4,1,0,0,60,38,>50K
35,3,186934,9,13,2,11,0,4,1,0,0,50,38,>50K
54,4,129432,9,13,2,3,0,4,1,15024,0,40,38,>50K
26,3,102476,9,13,4,9,3,4,1,10520,0,64,38,>50K
44,0,68729,9,13,2,3,0,1,1,0,0,40,38,>50K
55,3,141326,11,9,2,2,0,4,1,0,0,40,38,>50K
30,3,347166,9,13,4,9,1,4,1,13550,0,45,38,>50K
34,1,213722,11,9,2,10,0,4,1,0,0,57,38,>50K
34,0,199934,15,10,2,0,0,2,1,0,0,40,38,>50K
65,3,117162,8,11,2,9,5,4,0,0,0,56,38,>50K
47,3,115613,11,9,2,2,0,4,1,0,0,50,38,>50K
39,3,121590,15,10,4,9,1,2,1,4787,0,40,38,>50K
53,3,126368,15,10,4,0,1,4,0,0,0,50,38,>50K
50,3,185846,11,9,2,11,0,4,1,0,0,55,38,>50K
46,5,102308,9,13,2,11,0,4,1,0,2415,40,38,>50K
56,5,94156,14,15,2,9,0,4,1,0,1977,50,38,>50K
50,3,145409,9,13,2,9,0,4,1,15024,0,40,38,>50K
45,3,408773,15,10,2,6,0,4,1,0,0,40,38,>50K
45,3,155489,15,10,2,11,0,4,1,0,0,60,38,>50K
44,6,185832,9,13,2,0,0,4,1,0,0,46,38,>50K
60,3,43235,9,13,2,9,0,4,1,0,0,50,38,>50K
25,1,334267,15,10,2,3,0,4,1,0,0,40,38,>50K
43,3,64631,11,9,2,3,0,4,1,15024,0,50,38,>50K
46,3,196858,12,14,2,9,0,4,1,0,0,35,38,>50K
53,0,271544,11,9,2,0,0,2,1,0,1977,40,38,>50K
47,0,192894,11,9,2,13,0,2,1,0,0,50,38,>50K
37,1,397877,9,13,2,0,0,4,1,0,0,40,38,>50K
51,3,115066,15,10,0,0,4,4,0,0,2547,40,38,>50K
35,5,170174,11,9,2,2,0,4,1,7298,0,60,38,>50K
45,1,127678,8,11,2,10,0,4,1,0,0,60,38,>50K
29,5,116207,11,9,2,9,0,4,1,0,0,65,38,>50K
59,3,144071,11,9,2,0,0,4,1,0,0,40,38,>50K
42,3,124692,12,14,2,3,0,4,1,0,0,40,38,>50K
47,3,147236,11,9,2,2,0,4,1,0,0,40,38,>50K
49,3,192894,11,9,2,2,0,4,1,0,0,40,38,>50K
45,3,241350,11,9,2,5,0,4,1,0,0,48,38,>50K
52,3,186303,15,10,2,3,0,4,1,15024,0,55,1,>50K
40,3,237671,15,10,2,12,5,4,0,0,0,40,38,>50K
33,3,169496,9,13,2,3,0,4,1,0,0,50,38,>50K
37,3,412296,11,9,2,2,0,4,1,0,0,35,25,>50K
49,1,37353,12,14,2,3,0,4,1,0,0,40,38,>50K
39,3,180477,12,14,4,9,1,4,1,0,0,60,38,>50K
30,3,111415,9,13,2,3,0,4,1,0,0,45,38,>50K
47,3,284871,9,13,2,3,0,4,1,0,1887,40,38,>50K
52,3,163998,11,9,2,11,0,4,1,99999,0,45,38,>50K
54,5,33863,11,9,2,4,0,4,1,0,0,60,38,>50K
29,5,104423,15,10,2,3,2,4,1,4386,0,45,38,>50K
51,3,279156,11,9,2,3,0,4,1,7298,0,40,38,>50K
35,3,185556,12,14,2,9,0,4,1,0,1887,40,38,>50K
53,0,84278,9,13,2,3,0,4,1,0,0,48,38,>50K
40,3,114580,11,9,2,3,5,4,0,0,0,24,38,>50K
36,3,185405,11,9,2,0,0,4,1,0,0,50,38,>50K
51,1,349431,11,9,2,2,0,4,1,4386,0,40,38,>50K
32,3,155232,9,13,0,10,1,2,1,0,0,60,38,>50K
43,3,182437,9,13,4,9,1,4,1,0,0,45,38,>50K
49,1,358668,10,16,2,9,0,4,1,0,0,45,38,>50K
45,3,126141,9,13,2,3,0,4,1,0,0,40,38,>50K
46,3,249686,14,15,5,9,1,4,1,0,0,50,38,>50K
54,3,185407,9,13,2,3,0,4,1,0,0,60,38,>50K
34,3,163110,9,13,2,2,0,4,1,0,0,45,38,>50K
30,3,159187,9,13,2,9,0,4,1,0,1902,55,38,>50K
60,4,181196,15,10,2,3,0,4,1,0,0,40,38,>50K
29,3,168138,9,13,2,10,0,4,1,0,0,40,38,>50K
44,5,172479,11,9,2,4,0,4,1,15024,0,60,38,>50K
64,6,111795,9,13,2,2,0,4,1,0,0,45,38,>50K
31,3,364657,15,10,2,3,0,4,1,0,0,50,10,>50K
35,3,272476,7,12,2,7,5,4,0,0,0,35,38,>50K
36,0,47310,15,10,0,3,4,2,0,0,0,40,38,>50K
41,3,163287,11,9,2,9,0,4,1,7688,0,43,38,>50K
46,1,324561,12,14,2,9,5,4,0,0,0,45,38,>50K
43,3,154076,15,10,2,5,0,4,1,0,0,40,38,>50K
24,3,233499,15,10,2,13,0,4,1,0,0,40,38,>50K
54,3,167552,3,2,2,2,0,2,1,0,0,40,13,>50K
54,6,103179,10,16,2,3,0,4,1,0,1902,50,38,>50K
38,0,172571,15,10,0,0,1,4,1,0,0,40,38,>50K
34,3,226296,11,9,2,7,0,4,1,0,0,40,38,>50K
54,3,179291,15,10,2,9,0,2,1,0,0,56,13,>50K
30,3,122889,12,14,2,9,0,1,1,0,0,50,18,>50K
45,3,276087,8,11,2,9,0,4,1,0,0,24,38,>50K
69,4,106395,11,9,2,7,0,4,1,0,0,40,38,>50K
